fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,population2019
29117,MO,"Livingston County, MO",49065,19.3,39.77859,-93.548201,15227
29119,MO,"McDonald County, MO",39615,11.8,36.63022,-94.343956,22837
29121,MO,"Macon County, MO",45717,15.7,39.8298,-92.56434,15117
29123,MO,"Madison County, MO",43919,15.1,37.47324,-90.345453,12088
29125,MO,"Maries County, MO",49712,14.1,38.16262,-91.923601,8697
29127,MO,"Marion County, MO",50803,20.9,39.80754,-91.635379,28530
29129,MO,"Mercer County, MO",44343,18,40.42141,-93.567631,3617
29131,MO,"Miller County, MO",49252,16.6,38.21672,-92.429871,25619
29133,MO,"Mississippi County, MO",36802,12.4,36.82626,-89.295929,13180
29135,MO,"Moniteau County, MO",57321,19,38.63304,-92.583642,16132
29137,MO,"Monroe County, MO",48399,12.8,39.49827,-92.006458,8644
29139,MO,"Montgomery County, MO",50282,13.7,38.93516,-91.465437,11551
29141,MO,"Morgan County, MO",44473,12.9,38.42081,-92.874835,20627
29143,MO,"New Madrid County, MO",42115,12.7,36.59426,-89.655949,17076
29145,MO,"Newton County, MO",53251,19.7,36.90802,-94.334741,58236
29147,MO,"Nodaway County, MO",47419,27.8,40.36048,-94.883281,22092
29149,MO,"Oregon County, MO",35356,12.2,36.68487,-91.402902,10529
29151,MO,"Osage County, MO",60728,18.9,38.46425,-91.859504,13615
29153,MO,"Ozark County, MO",36019,12.2,36.64964,-92.45858,9174
29155,MO,"Pemiscot County, MO",34280,12.1,36.20992,-89.785942,15805
29157,MO,"Perry County, MO",57032,16,37.71113,-89.802125,19136
29159,MO,"Pettis County, MO",48516,18.4,38.72737,-93.285207,42339
29161,MO,"Phelps County, MO",46573,29.5,37.86633,-91.790349,44573
29163,MO,"Pike County, MO",49089,16.1,39.34418,-91.171042,18302
29165,MO,"Platte County, MO",84456,41.8,39.3787,-94.761472,104418
29167,MO,"Polk County, MO",44837,20.3,37.61676,-93.400817,32149
29169,MO,"Pulaski County, MO",55620,25.9,37.82484,-92.207022,52607
29171,MO,"Putnam County, MO",42434,18.9,40.47861,-93.014531,4696
29173,MO,"Ralls County, MO",63419,13.6,39.55346,-91.524787,10309
29175,MO,"Randolph County, MO",48043,15.3,39.4416,-92.492725,24748
29177,MO,"Ray County, MO",61678,13.9,39.3084,-93.995746,23018
29179,MO,"Reynolds County, MO",37415,11.1,37.36086,-90.969516,6270
29181,MO,"Ripley County, MO",35788,10.9,36.6489,-90.86706,13288
29183,MO,"St. Charles County, MO",89236,37.8,38.7811,-90.674915,402022
29185,MO,"St. Clair County, MO",39319,13.4,38.03907,-93.773077,9397
29186,MO,"Ste. Genevieve County, MO",61662,17.7,37.89018,-90.18117,17894
29187,MO,"St. Francois County, MO",43886,14,37.81071,-90.473868,67215
29189,MO,"St. Louis County, MO",70161,43.2,38.6407,-90.445954,994205
29195,MO,"Saline County, MO",47324,18,39.13584,-93.204164,22761
29197,MO,"Schuyler County, MO",43183,11.6,40.46936,-92.519016,4660
29199,MO,"Scotland County, MO",46871,12,40.44769,-92.142824,4902
29201,MO,"Scott County, MO",44924,14.5,37.04779,-89.568098,38280
29203,MO,"Shannon County, MO",36477,15.8,37.15198,-91.398364,8166
29205,MO,"Shelby County, MO",45939,17,39.79753,-92.088719,5930
29207,MO,"Stoddard County, MO",42363,13.2,36.85543,-89.941735,29025
29209,MO,"Stone County, MO",50262,18.4,36.74786,-93.467782,31952
29211,MO,"Sullivan County, MO",43421,12.2,40.20959,-93.109783,6089
29213,MO,"Taney County, MO",49314,18.4,36.64983,-93.042819,55928
29215,MO,"Texas County, MO",38914,14.1,37.31426,-91.964478,25398
29217,MO,"Vernon County, MO",46182,17.7,37.8502,-94.341597,20563
29219,MO,"Warren County, MO",63726,18.6,38.7619,-91.159307,35649
29221,MO,"Washington County, MO",41198,9.4,37.94232,-90.897056,24730
29223,MO,"Wayne County, MO",35397,10.3,37.11383,-90.460868,12873
29225,MO,"Webster County, MO",54844,16.9,37.2808,-92.87608,39592
29227,MO,"Worth County, MO",45023,17.5,40.48048,-94.419129,2013
29229,MO,"Wright County, MO",39384,11.4,37.26764,-92.48001,18289
29510,MO,"St. Louis city, MO",46309,35,38.6357,-90.244582,300576
30001,MT,"Beaverhead County, MT",49771,35.5,45.13386,-112.892869,9453
30003,MT,"Big Horn County, MT",43718,17.4,45.40787,-107.518163,13319
30005,MT,"Blaine County, MT",44090,21.8,48.42828,-108.967648,6681
30007,MT,"Broadwater County, MT",60622,27,46.33448,-111.496103,6237
30009,MT,"Carbon County, MT",57585,32,45.22448,-109.028551,10725
30011,MT,"Carter County, MT",49057,17.5,45.51683,-104.515324,1252
30013,MT,"Cascade County, MT",51732,26,47.31644,-111.350571,81366
30015,MT,"Chouteau County, MT",48017,27.3,47.88684,-110.436189,5635
30017,MT,"Custer County, MT",49379,22.5,46.26148,-105.550508,11402
30019,MT,"Daniels County, MT",50001,21.9,48.79443,-105.541739,1690
30021,MT,"Dawson County, MT",56677,21,47.27243,-104.901027,8613
30023,MT,"Deer Lodge County, MT",41780,17.4,46.09906,-113.139108,9140
30025,MT,"Fallon County, MT",65651,17.3,46.31818,-104.405718,2846
30027,MT,"Fergus County, MT",48703,28.9,47.223,-109.22328,11050
30029,MT,"Flathead County, MT",61334,29.9,48.3147,-114.054319,103806
30031,MT,"Gallatin County, MT",73731,49,45.53556,-111.173443,114434
30033,MT,"Garfield County, MT",43106,16.8,47.28117,-106.982212,1258
30035,MT,"Glacier County, MT",41808,19,48.70567,-112.990502,13753
30037,MT,"Golden Valley County, MT",40469,25.9,46.38062,-109.174586,821
30039,MT,"Granite County, MT",49646,26.6,46.39536,-113.425683,3379
30041,MT,"Hill County, MT",51881,24.5,48.62833,-110.106372,16484
30043,MT,"Jefferson County, MT",70929,34,46.12656,-112.056771,12221
30045,MT,"Judith Basin County, MT",49401,28.6,47.03256,-110.30532,2007
30047,MT,"Lake County, MT",49019,28,47.6429,-114.083687,30458
30049,MT,"Lewis and Clark County, MT",66075,38.6,47.12213,-112.382954,69432
30051,MT,"Liberty County, MT",41240,16.6,48.55965,-111.036924,2337
30053,MT,"Lincoln County, MT",43669,20.2,48.54223,-115.404343,19980
30055,MT,"McCone County, MT",48551,16.1,47.62963,-105.757222,1664
30057,MT,"Madison County, MT",56579,28.9,45.31929,-111.917328,8600
30059,MT,"Meagher County, MT",43946,26.1,46.58571,-110.921781,1862
30061,MT,"Mineral County, MT",43928,17.3,47.15521,-115.06455,4397
30063,MT,"Missoula County, MT",57279,42.5,47.02726,-113.892681,119600
30065,MT,"Musselshell County, MT",48290,14.1,46.50567,-108.436982,4633
30067,MT,"Park County, MT",51740,32.4,45.42191,-110.532798,16606
30069,MT,"Petroleum County, MT",42081,29,47.14192,-108.226575,487
30071,MT,"Phillips County, MT",47679,20.5,48.25016,-107.928833,3954
30073,MT,"Pondera County, MT",48542,24.8,48.23031,-112.219928,5911
30075,MT,"Powder River County, MT",47843,26.4,45.40889,-105.555259,1682
30077,MT,"Powell County, MT",49387,21,46.84423,-112.9311,6890
30079,MT,"Prairie County, MT",46663,20.9,46.85243,-105.375808,1077
30081,MT,"Ravalli County, MT",57209,27.1,46.0793,-114.119065,43806
30083,MT,"Richland County, MT",69095,19,47.78551,-104.563387,10803
30085,MT,"Roosevelt County, MT",38409,17.1,48.28275,-104.99517,11004
30087,MT,"Rosebud County, MT",58139,18,46.16173,-106.701953,8937
30089,MT,"Sanders County, MT",45193,17.1,47.75647,-115.180225,12113
30091,MT,"Sheridan County, MT",51111,23.6,48.70552,-104.533913,3309
30093,MT,"Silver Bow County, MT",49249,26.4,45.89596,-112.660222,34915
30095,MT,"Stillwater County, MT",68186,25.3,45.6635,-109.391752,9642
30097,MT,"Sweet Grass County, MT",55259,25.5,45.81306,-109.941312,3737
30099,MT,"Teton County, MT",54458,24.4,47.81904,-112.281725,6147
30101,MT,"Toole County, MT",49448,14.5,48.64505,-111.733493,4736
30103,MT,"Treasure County, MT",51754,23.5,46.20964,-107.280494,696
30105,MT,"Valley County, MT",51869,20.9,48.36571,-106.687883,7396
30107,MT,"Wheatland County, MT",42059,19.8,46.49705,-109.857147,2126
30109,MT,"Wibaux County, MT",51145,20.8,46.96287,-104.274466,969
30111,MT,"Yellowstone County, MT",61435,31,45.93699,-108.276656,161300
31001,NE,"Adams County, NE",55182,24.9,40.52063,-98.500044,31363
31003,NE,"Antelope County, NE",50771,19.1,42.18323,-98.058037,6298
31005,NE,"Arthur County, NE",46417,27.9,41.57086,-101.697045,463
31007,NE,"Banner County, NE",54706,20.7,41.53975,-103.726263,745
31009,NE,"Blaine County, NE",45411,22.7,41.92523,-99.990771,465
31011,NE,"Boone County, NE",58204,20.6,41.7054,-98.066794,5192
31013,NE,"Box Butte County, NE",61522,18.2,42.21567,-103.087821,10783
31015,NE,"Boyd County, NE",46548,18.2,42.89445,-98.773022,1919
31017,NE,"Brown County, NE",48843,19.8,42.34939,-99.923176,2955
31019,NE,"Buffalo County, NE",64759,34.7,40.85523,-99.074983,49659
31021,NE,"Burt County, NE",54554,18.1,41.85418,-96.337746,6459
31023,NE,"Butler County, NE",63310,19.9,41.22607,-97.13204,8016
31025,NE,"Cass County, NE",72915,27.4,40.90988,-96.140609,26248
31027,NE,"Cedar County, NE",60400,19.4,42.60451,-97.256824,8402
31029,NE,"Chase County, NE",57656,20.8,40.53039,-101.694192,3924
31031,NE,"Cherry County, NE",50677,21.2,42.56699,-101.072622,5689
31033,NE,"Cheyenne County, NE",56229,26.2,41.21424,-103.011929,8910
31035,NE,"Clay County, NE",63829,18.4,40.52367,-98.05105,6203
31037,NE,"Colfax County, NE",62472,14.5,41.57468,-97.089455,10709
31039,NE,"Cuming County, NE",59505,23.2,41.91587,-96.788517,8846
31041,NE,"Custer County, NE",51004,20.9,41.39389,-99.726866,10777
31043,NE,"Dakota County, NE",61010,12.5,42.39046,-96.562549,20026
31045,NE,"Dawes County, NE",46377,37,42.71121,-103.134872,8589
31047,NE,"Dawson County, NE",56839,15.6,40.86738,-99.815154,23595
31049,NE,"Deuel County, NE",48793,15.8,41.11299,-102.332604,1794
31051,NE,"Dixon County, NE",57324,20.5,42.48528,-96.855862,5636
31053,NE,"Dodge County, NE",60853,18.6,41.57701,-96.645853,36565
31055,NE,"Douglas County, NE",67264,38.9,41.29709,-96.154066,571327
31057,NE,"Dundy County, NE",45446,19.4,40.18017,-101.681133,1693
31059,NE,"Fillmore County, NE",60440,19.9,40.52504,-97.596705,5462
31061,NE,"Franklin County, NE",49659,16.6,40.1832,-98.96208,2979
31063,NE,"Frontier County, NE",55712,20,40.53095,-100.406683,2627
31065,NE,"Furnas County, NE",50705,18.9,40.19199,-99.909661,4676
31067,NE,"Gage County, NE",56817,20.2,40.25523,-96.683453,21513
31069,NE,"Garden County, NE",41158,24.9,41.65938,-102.328229,1837
31071,NE,"Garfield County, NE",52707,22.2,41.90557,-98.922998,1969
31073,NE,"Gosper County, NE",64870,26.4,40.50984,-99.824078,1990
31075,NE,"Grant County, NE",60773,25.2,41.91587,-101.756875,623
31077,NE,"Greeley County, NE",48178,17.4,41.5676,-98.530566,2356
31079,NE,"Hall County, NE",57371,20.9,40.86602,-98.498004,61353
31081,NE,"Hamilton County, NE",68236,26,40.87715,-98.021943,9324
31083,NE,"Harlan County, NE",53362,21.4,40.17877,-99.403418,3380
31085,NE,"Hayes County, NE",46399,18.1,40.53579,-101.05558,922
31087,NE,"Hitchcock County, NE",49451,18.6,40.1769,-101.044217,2762
31089,NE,"Holt County, NE",54474,21.2,42.45929,-98.784766,10067
31091,NE,"Hooker County, NE",50093,23.9,41.9187,-101.11681,682
31093,NE,"Howard County, NE",56881,20.5,41.2194,-98.513303,6445
31095,NE,"Jefferson County, NE",56740,15.3,40.17574,-97.143103,7046
31097,NE,"Johnson County, NE",54567,16,40.39546,-96.268562,5071
31099,NE,"Kearney County, NE",64461,22.7,40.50627,-98.948461,6495
31101,NE,"Keith County, NE",51478,20.7,41.1944,-101.644474,8034
31103,NE,"Keya Paha County, NE",46010,22.9,42.87548,-99.718351,806
31105,NE,"Kimball County, NE",52284,18.2,41.19916,-103.711105,3632
31107,NE,"Knox County, NE",53676,21.7,42.63441,-97.891349,8332
31109,NE,"Lancaster County, NE",61383,38.8,40.78355,-96.688658,319090
31111,NE,"Lincoln County, NE",60924,22.1,41.05032,-100.744481,34914
31113,NE,"Logan County, NE",53108,19.7,41.54216,-100.443665,748
31115,NE,"Loup County, NE",51559,23.2,41.89771,-99.509764,664
31117,NE,"McPherson County, NE",52033,24.9,41.59647,-101.060237,494
31119,NE,"Madison County, NE",58275,22.4,41.90993,-97.606856,35099
31121,NE,"Merrick County, NE",53411,17.4,41.1698,-98.031051,7755
31123,NE,"Morrill County, NE",49982,18.1,41.73221,-102.990599,4642
31125,NE,"Nance County, NE",55853,19.8,41.40239,-97.991408,3519
31127,NE,"Nemaha County, NE",55343,28.1,40.38745,-95.850954,6972
31129,NE,"Nuckolls County, NE",48624,19.1,40.17649,-98.046842,4148
31131,NE,"Otoe County, NE",66293,21.8,40.63799,-96.131027,16012
31133,NE,"Pawnee County, NE",47006,17.5,40.13785,-96.245225,2613
31135,NE,"Perkins County, NE",63443,25.8,40.85607,-101.636443,2891
31137,NE,"Phelps County, NE",61420,25.9,40.51637,-99.406557,9034
31139,NE,"Pierce County, NE",67465,22.3,42.27141,-97.610992,7148
31141,NE,"Platte County, NE",62804,22.2,41.57687,-97.513467,33470
31143,NE,"Polk County, NE",66462,21.1,41.18793,-97.570663,5213
31145,NE,"Red Willow County, NE",50260,18.8,40.16942,-100.468576,10724
31147,NE,"Richardson County, NE",50207,18.2,40.12374,-95.718603,7865
31149,NE,"Rock County, NE",53905,20.9,42.41333,-99.45853,1357
31151,NE,"Saline County, NE",59937,14.3,40.5168,-97.131755,14224
31153,NE,"Sarpy County, NE",84016,40.1,41.11506,-96.109125,187196
31155,NE,"Saunders County, NE",71086,25.4,41.22315,-96.640923,21578
31157,NE,"Scotts Bluff County, NE",50263,22.4,41.85159,-103.70586,35618
31159,NE,"Seward County, NE",72291,29.2,40.87194,-97.140383,17284
31161,NE,"Sheridan County, NE",46159,23.6,42.50707,-102.389698,5246
31163,NE,"Sherman County, NE",48735,18.2,41.21874,-98.972849,3001
31165,NE,"Sioux County, NE",47983,26.6,42.48381,-103.742605,1166
31167,NE,"Stanton County, NE",62045,16.6,41.90479,-97.174724,5920
31169,NE,"Thayer County, NE",52439,19.8,40.17385,-97.596263,5003
31171,NE,"Thomas County, NE",51401,24,41.84862,-100.506911,722
31173,NE,"Thurston County, NE",48891,16.7,42.15406,-96.533943,7224
31175,NE,"Valley County, NE",47981,22.8,41.56409,-98.983484,4158
31177,NE,"Washington County, NE",75197,30.3,41.53398,-96.224574,20729
31179,NE,"Wayne County, NE",57655,34.5,42.21075,-97.126243,9385
31181,NE,"Webster County, NE",49518,22.6,40.18065,-98.49859,3487
31183,NE,"Wheeler County, NE",50207,17.3,41.93786,-98.522289,783
31185,NE,"York County, NE",59749,28.1,40.87306,-97.596742,13679
32001,NV,"Churchill County, NV",56335,17.5,39.5257,-118.270419,24909
32003,NV,"Clark County, NV",62131,23.9,36.21424,-115.013819,2266715
32005,NV,"Douglas County, NV",76296,28.9,38.90513,-119.609019,48905
32007,NV,"Elko County, NV",83287,18.2,41.14113,-115.351424,52778
32009,NV,"Esmeralda County, NV",50675,16.5,37.77897,-117.632382,873
32011,NV,"Eureka County, NV",71541,11.7,39.97779,-116.272208,2029
32013,NV,"Humboldt County, NV",73106,16.3,41.40791,-118.127592,16831
32015,NV,"Lander County, NV",81239,11.6,39.90021,-117.04724,5532
32017,NV,"Lincoln County, NV",58782,17.7,37.63461,-114.863037,5183
32019,NV,"Lyon County, NV",59406,14,39.02221,-119.197417,57510
32021,NV,"Mineral County, NV",43771,14.4,38.51665,-118.416279,4505
32023,NV,"Nye County, NV",48490,11.5,37.96638,-116.459047,46523
32027,NV,"Pershing County, NV",58562,14.8,40.43964,-118.409477,6725
32029,NV,"Storey County, NV",88003,28.7,39.43839,-119.524646,4123
32031,NV,"Washoe County, NV",71733,30.5,40.70331,-119.710315,471519
32033,NV,"White Pine County, NV",60086,14.9,39.4178,-114.900945,9580
32510,NV,"Carson City, NV",58126,22.3,39.15345,-119.743442,55916
33001,NH,"Belknap County, NH",68752,32.4,43.51911,-71.425366,61303
33003,NH,"Carroll County, NH",64495,33.6,43.86757,-71.201665,48910
33005,NH,"Cheshire County, NH",65326,32.6,42.92546,-72.248217,76085
33007,NH,"Coos County, NH",49156,18.1,44.65242,-71.289383,31563
33009,NH,"Grafton County, NH",62468,40.5,43.92649,-71.842264,89886
33011,NH,"Hillsborough County, NH",82862,37.3,42.91164,-71.723101,417025
33013,NH,"Merrimack County, NH",75800,35.6,43.29949,-71.68013,151391
33015,NH,"Rockingham County, NH",91416,40.7,42.98936,-71.099437,309769
33017,NH,"Strafford County, NH",71486,35.6,43.29318,-71.035927,130633
33019,NH,"Sullivan County, NH",63518,26.8,43.36119,-72.222084,43146
34001,NJ,"Atlantic County, NJ",62678,27.4,39.46935,-74.633758,263670
34003,NJ,"Bergen County, NJ",107971,48.3,40.95909,-74.074522,932202
34005,NJ,"Burlington County, NJ",88443,37.5,39.87579,-74.663006,445349
34007,NJ,"Camden County, NJ",73168,31.8,39.80235,-74.961251,506471
34009,NJ,"Cape May County, NJ",66565,31.5,39.08614,-74.847716,92039
34011,NJ,"Cumberland County, NJ",54179,14.7,39.32839,-75.121644,149527
34013,NJ,"Essex County, NJ",64522,34.8,40.78722,-74.246136,798975
34015,NJ,"Gloucester County, NJ",87996,31.9,39.72102,-75.143708,291636
34017,NJ,"Hudson County, NJ",77738,40.9,40.73138,-74.078627,672391
34019,NJ,"Hunterdon County, NJ",117275,52,40.56528,-74.91197,124371
34021,NJ,"Mercer County, NJ",79475,42,40.2825,-74.703724,367430
34023,NJ,"Middlesex County, NJ",92770,42.7,40.43959,-74.407585,825062
34025,NJ,"Monmouth County, NJ",102579,44.9,40.28706,-74.152446,618795
34027,NJ,"Morris County, NJ",116328,53.6,40.85858,-74.547427,491845
34029,NJ,"Ocean County, NJ",75627,29.2,39.86585,-74.263027,607186
34031,NJ,"Passaic County, NJ",76039,28.1,41.03376,-74.300308,501826
34033,NJ,"Salem County, NJ",68146,20.9,39.57383,-75.357356,62385
34035,NJ,"Somerset County, NJ",112722,54.5,40.56552,-74.61993,328934
34037,NJ,"Sussex County, NJ",100281,34.9,41.13742,-74.691855,140488
34039,NJ,"Union County, NJ",79953,35.1,40.65987,-74.308696,556341
34041,NJ,"Warren County, NJ",83998,31.8,40.85352,-75.009542,105267
35001,NM,"Bernalillo County, NM",56148,33.9,35.054,-106.669065,679121
35003,NM,"Catron County, NM",37190,22.2,33.90181,-108.392097,3527
35005,NM,"Chaves County, NM",43687,17.8,33.36161,-104.469837,64615
35006,NM,"Cibola County, NM",40436,13.4,34.93205,-108.000255,26675
35007,NM,"Colfax County, NM",42754,20.5,36.61296,-104.640126,11941
35009,NM,"Curry County, NM",45623,19.8,34.57298,-103.346055,48954
35011,NM,"De Baca County, NM",34746,9.8,34.35143,-104.401527,1748
35013,NM,"Dona Ana County, NM",43618,27.5,32.35091,-106.832182,218195
35015,NM,"Eddy County, NM",63671,15.9,32.45786,-104.306471,58460
35017,NM,"Grant County, NM",43175,27.3,32.73209,-108.381504,26998
35019,NM,"Guadalupe County, NM",36554,11.6,34.86978,-104.784968,4300
35021,NM,"Harding County, NM",38162,24.3,35.86315,-103.829931,625
35023,NM,"Hidalgo County, NM",37322,14.2,31.89966,-108.745729,4198
35025,NM,"Lea County, NM",63012,13,32.79569,-103.413271,71070
35027,NM,"Lincoln County, NM",47254,29.3,33.74094,-105.449083,19572
35028,NM,"Los Alamos County, NM",122001,66.5,35.87005,-106.307968,19369
35029,NM,"Luna County, NM",32544,12.2,32.18448,-107.746639,23709
35031,NM,"McKinley County, NM",36404,11.6,35.57373,-108.255307,71367
35033,NM,"Mora County, NM",36968,11.2,35.98284,-104.921898,4521
35035,NM,"Otero County, NM",43135,19,32.58878,-105.781079,67490
35037,NM,"Quay County, NM",34596,15.8,35.10702,-103.548071,8253
35039,NM,"Rio Arriba County, NM",44579,18.5,36.50967,-106.693983,38921
35041,NM,"Roosevelt County, NM",44928,25.1,34.02146,-103.482725,18500
35043,NM,"Sandoval County, NM",71118,30,35.68507,-106.882618,146748
35045,NM,"San Juan County, NM",46201,15.2,36.51163,-108.324578,123958
35047,NM,"San Miguel County, NM",36986,22.7,35.47688,-104.803515,27277
35049,NM,"Santa Fe County, NM",61791,40.9,35.51372,-105.966441,150358
35051,NM,"Sierra County, NM",33661,20.5,33.11948,-107.188161,10791
35053,NM,"Socorro County, NM",39582,21.2,33.99161,-106.939003,16637
35055,NM,"Taos County, NM",43032,28,36.57653,-105.637987,32723
35057,NM,"Torrance County, NM",39532,15.6,34.63464,-105.846836,15461
35059,NM,"Union County, NM",38221,12.7,36.48809,-103.475723,4059
35061,NM,"Valencia County, NM",54867,17.1,34.71684,-106.806582,76688
36001,NY,"Albany County, NY",69408,41.3,42.58827,-73.974014,305506
36003,NY,"Allegany County, NY",49411,20.2,42.24789,-78.026176,46091
36005,NY,"Bronx County, NY",41470,19.8,40.84871,-73.852939,1418207
36007,NY,"Broome County, NY",52179,28.3,42.16198,-75.830291,190488
36009,NY,"Cattaraugus County, NY",50783,19.1,42.24485,-78.681006,76117
36011,NY,"Cayuga County, NY",58055,22.3,43.00855,-76.574587,76576
36013,NY,"Chautauqua County, NY",50143,21.7,42.30422,-79.407595,126903
36015,NY,"Chemung County, NY",58400,23.9,42.15528,-76.747179,83456
36017,NY,"Chenango County, NY",51894,18.3,42.48973,-75.604905,47207
36019,NY,"Clinton County, NY",59069,22.9,44.75271,-73.705648,80485
36021,NY,"Columbia County, NY",71563,31.3,42.24773,-73.626805,59461
36023,NY,"Cortland County, NY",55143,26.9,42.59382,-76.076265,47581
36025,NY,"Delaware County, NY",51038,21.9,42.19399,-74.966728,44135
36027,NY,"Dutchess County, NY",84564,35.2,41.75501,-73.739951,294218
36029,NY,"Erie County, NY",60620,33.7,42.75276,-78.778192,918702
36031,NY,"Essex County, NY",55091,27.6,44.10897,-73.777573,36885
36033,NY,"Franklin County, NY",48943,19.4,44.59437,-74.31067,50022
36035,NY,"Fulton County, NY",50061,17.8,43.11561,-74.423678,53383
36037,NY,"Genesee County, NY",62570,21.5,43.00091,-78.192778,57280
36039,NY,"Greene County, NY",54746,22.1,42.28695,-74.149495,47188
36041,NY,"Hamilton County, NY",60148,19.3,43.65788,-74.502456,4416
36043,NY,"Herkimer County, NY",55778,21,43.46164,-74.894694,61319
36045,NY,"Jefferson County, NY",53829,22.3,43.99537,-76.053522,109834
36047,NY,"Kings County, NY",66501,36.5,40.63513,-73.950777,2559903
36049,NY,"Lewis County, NY",56599,16.3,43.7864,-75.442617,26296
36051,NY,"Livingston County, NY",60268,25.4,42.72749,-77.76978,62914
36053,NY,"Madison County, NY",61713,27,42.91003,-75.663575,70941
36055,NY,"Monroe County, NY",62159,37.7,43.46448,-77.664656,741770
36057,NY,"Montgomery County, NY",52092,17.5,42.90089,-74.435358,49221
36059,NY,"Nassau County, NY",117767,45.2,40.72969,-73.589384,1356924
36061,NY,"New York County, NY",93007,60.8,40.77656,-73.970174,1628706
36063,NY,"Niagara County, NY",56371,23.8,43.45673,-78.792143,209281
36065,NY,"Oneida County, NY",56516,24.7,43.24273,-75.434282,228671
36067,NY,"Onondaga County, NY",61597,35.5,43.00653,-76.196117,460528
36069,NY,"Ontario County, NY",66754,34.5,42.8567,-77.303277,109777
36071,NY,"Orange County, NY",83188,29.8,41.40241,-74.306252,384940
36073,NY,"Orleans County, NY",53115,15.9,43.50229,-78.229726,40352
36075,NY,"Oswego County, NY",57640,18.6,43.46144,-76.209258,117124
36077,NY,"Otsego County, NY",52414,30.9,42.62978,-75.028841,59493
36079,NY,"Putnam County, NY",105600,39.9,41.4279,-73.743882,98320
36081,NY,"Queens County, NY",72975,31.5,40.65856,-73.837929,2253858
36083,NY,"Rensselaer County, NY",70688,30.1,42.71042,-73.513845,158714
36085,NY,"Richmond County, NY",86624,33,40.56386,-74.137063,476143
36087,NY,"Rockland County, NY",99831,40.6,41.15479,-74.024772,325789
36089,NY,"St. Lawrence County, NY",51742,23.6,44.48811,-75.074311,107740
36091,NY,"Saratoga County, NY",89071,41.4,43.10614,-73.855387,229863
36093,NY,"Schenectady County, NY",64960,31.4,42.81754,-74.043583,155299
36095,NY,"Schoharie County, NY",58927,22.3,42.59129,-74.438172,30999
36097,NY,"Schuyler County, NY",52215,22.3,42.41978,-76.938604,17807
36099,NY,"Seneca County, NY",51064,20.9,42.78229,-76.827088,34016
36101,NY,"Steuben County, NY",53167,23.1,42.26673,-77.385525,95379
36103,NY,"Suffolk County, NY",105241,35.6,40.94355,-72.692218,1476601
36105,NY,"Sullivan County, NY",58851,23.2,41.72018,-74.76468,75432
36107,NY,"Tioga County, NY",60699,25.5,42.17806,-76.29745,48203
36109,NY,"Tompkins County, NY",59176,52.7,42.45328,-76.473712,102180
36111,NY,"Ulster County, NY",64090,32.2,41.94723,-74.265447,177573
36113,NY,"Warren County, NY",63240,30,43.55511,-73.838139,63944
36115,NY,"Washington County, NY",56897,20.4,43.31238,-73.439428,61204
36117,NY,"Wayne County, NY",61989,22.3,43.45876,-77.063164,89918
36119,NY,"Westchester County, NY",101741,48.2,41.15277,-73.745912,967506
36121,NY,"Wyoming County, NY",58214,16.5,42.70136,-78.228567,39859
36123,NY,"Yates County, NY",60612,24.4,42.63824,-77.104324,24913
37001,NC,"Alamance County, NC",57963,24,36.04197,-79.399935,169509
37003,NC,"Alexander County, NC",54960,14.7,35.92095,-81.177467,37497
37005,NC,"Alleghany County, NC",41420,16.7,36.48936,-81.132299,11137
37007,NC,"Anson County, NC",40826,9.6,34.975,-80.109959,24446
37009,NC,"Ashe County, NC",41542,19,36.43631,-81.49877,27203
37011,NC,"Avery County, NC",45823,20.6,36.07289,-81.920363,17557
37013,NC,"Beaufort County, NC",49410,19.4,35.48231,-76.842014,46994
37015,NC,"Bertie County, NC",37899,13.4,36.06133,-76.962367,18947
37017,NC,"Bladen County, NC",42260,15.1,34.59195,-78.539513,32722
37019,NC,"Brunswick County, NC",63712,28.6,34.03871,-78.227688,142820
37021,NC,"Buncombe County, NC",55448,39.2,35.60937,-82.530426,261191
37023,NC,"Burke County, NC",47890,16.6,35.74618,-81.70618,90485
37025,NC,"Cabarrus County, NC",72071,31.2,35.38785,-80.552868,216453
37027,NC,"Caldwell County, NC",48512,15.3,35.95786,-81.530076,82178
37029,NC,"Camden County, NC",69610,17.9,36.34234,-76.162488,10867
37031,NC,"Carteret County, NC",60058,28.4,34.85831,-76.526967,69473
37033,NC,"Caswell County, NC",51240,15.5,36.3931,-79.332546,22604
37035,NC,"Catawba County, NC",53688,21.9,35.66318,-81.214151,159551
37037,NC,"Chatham County, NC",70258,41.3,35.70499,-79.251454,74470
37039,NC,"Cherokee County, NC",42764,19.2,35.13623,-84.061308,28612
37041,NC,"Chowan County, NC",47126,19.8,36.12729,-76.60207,13943
37043,NC,"Clay County, NC",47116,22.8,35.053,-83.752264,11231
37045,NC,"Cleveland County, NC",46012,17.4,35.33463,-81.557115,97947
37047,NC,"Columbus County, NC",39531,13.1,34.26047,-78.636378,55508
37049,NC,"Craven County, NC",53372,25.7,35.11818,-77.082541,102139
37051,NC,"Cumberland County, NC",46599,25,35.05019,-78.828719,335509
37053,NC,"Currituck County, NC",70699,23.1,36.37217,-75.941224,27763
37055,NC,"Dare County, NC",63033,33,35.60627,-75.767536,37009
