Index,County,State,CountyID,LargestList,BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,brewery_count,unemployment_rate,perc_age_25_39,,Largest,Best
3716,Cheshire,NH,33005,FALSE,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798,,,
3725,Cheshire,NH,33005,FALSE,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798,,,
3750,Cheshire,NH,33005,FALSE,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798,,,
3731,Grafton,NH,33009,FALSE,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767,,,
3742,Grafton,NH,33009,FALSE,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767,,,
3743,Grafton,NH,33009,FALSE,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767,,,
3746,Grafton,NH,33009,FALSE,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767,,,
3747,Grafton,NH,33009,FALSE,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767,,,
3753,Grafton,NH,33009,FALSE,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767,,,
3754,Grafton,NH,33009,FALSE,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767,,,
322,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
323,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
324,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
3705,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
3713,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
3714,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
3717,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
3733,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
3735,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
6473,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
6475,Hillsborough,NH,33011,FALSE,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042,,,
321,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3701,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3707,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3719,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3721,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3722,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3726,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3739,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3752,Merrimack,NH,33013,FALSE,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871,,,
3697,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3698,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3699,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3703,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3706,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3708,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3715,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3723,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3730,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3732,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3734,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3741,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3745,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3749,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3751,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
6463,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
6464,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
6474,Rockingham,NH,33015,FALSE,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811,,,
3712,Strafford,NH,33017,FALSE,FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,3,2.3,0.1959,,,
3718,Strafford,NH,33017,FALSE,FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,3,2.3,0.1959,,,
3724,Strafford,NH,33017,FALSE,FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,3,2.3,0.1959,,,
3729,Sullivan,NH,33019,FALSE,FALSE,63518,63518,80.29956469,-0.0138,0.505,0.017,2,2.3,0.1722,,,
3740,Sullivan,NH,33019,FALSE,FALSE,63518,63518,80.29956469,-0.0138,0.505,0.017,2,2.3,0.1722,,,
331,Atlantic,NJ,34001,FALSE,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764,,,
3790,Atlantic,NJ,34001,FALSE,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764,,,
3805,Atlantic,NJ,34001,FALSE,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764,,,
3831,Atlantic,NJ,34001,FALSE,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764,,,
3834,Atlantic,NJ,34001,FALSE,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764,,,
3762,Bergen,NJ,34003,FALSE,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181,,,
3770,Bergen,NJ,34003,FALSE,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181,,,
3771,Bergen,NJ,34003,FALSE,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181,,,
3819,Bergen,NJ,34003,FALSE,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181,,,
6465,Bergen,NJ,34003,FALSE,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181,,,
329,Burlington,NJ,34005,FALSE,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898,,,
330,Burlington,NJ,34005,FALSE,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898,,,
3763,Burlington,NJ,34005,FALSE,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898,,,
3775,Burlington,NJ,34005,FALSE,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898,,,
3780,Burlington,NJ,34005,FALSE,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898,,,
3796,Burlington,NJ,34005,FALSE,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898,,,
3816,Burlington,NJ,34005,FALSE,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898,,,
3833,Burlington,NJ,34005,FALSE,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898,,,
3757,Camden,NJ,34007,FALSE,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068,,,
3759,Camden,NJ,34007,FALSE,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068,,,
3786,Camden,NJ,34007,FALSE,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068,,,
3787,Camden,NJ,34007,FALSE,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068,,,
3789,Camden,NJ,34007,FALSE,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068,,,
3829,Camden,NJ,34007,FALSE,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068,,,
6467,Camden,NJ,34007,FALSE,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068,,,
6478,Camden,NJ,34007,FALSE,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068,,,
326,Cape May,NJ,34009,FALSE,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538,,,
3736,Cape May,NJ,34009,FALSE,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538,,,
3765,Cape May,NJ,34009,FALSE,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538,,,
3776,Cape May,NJ,34009,FALSE,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538,,,
3779,Cape May,NJ,34009,FALSE,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538,,,
3815,Cape May,NJ,34009,FALSE,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538,,,
3769,Cumberland,NJ,34011,FALSE,FALSE,54179,54179,309.1297759,-0.0493,0.491,0.318,2,5.5,0.2098,,,
3774,Cumberland,NJ,34011,FALSE,FALSE,54179,54179,309.1297759,-0.0493,0.491,0.318,2,5.5,0.2098,,,
3782,Essex,NJ,34013,FALSE,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082,,,
3788,Essex,NJ,34013,FALSE,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082,,,
3791,Essex,NJ,34013,FALSE,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082,,,
3802,Essex,NJ,34013,FALSE,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082,,,
3804,Essex,NJ,34013,FALSE,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082,,,
6466,Essex,NJ,34013,FALSE,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082,,,
327,Gloucester,NJ,34015,FALSE,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875,,,
3737,Gloucester,NJ,34015,FALSE,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875,,,
3766,Gloucester,NJ,34015,FALSE,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875,,,
3772,Gloucester,NJ,34015,FALSE,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875,,,
3783,Gloucester,NJ,34015,FALSE,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875,,,
3798,Gloucester,NJ,34015,FALSE,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875,,,
3807,Gloucester,NJ,34015,FALSE,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875,,,
3795,Hudson,NJ,34017,FALSE,FALSE,77738,77738,14556.75348,0.0567,0.502,0.427,2,3.3,0.3012,,,
3817,Hudson,NJ,34017,FALSE,FALSE,77738,77738,14556.75348,0.0567,0.502,0.427,2,3.3,0.3012,,,
619,Hunterdon,NJ,34019,FALSE,FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,4,2.8,0.1462,,,
3738,Hunterdon,NJ,34019,FALSE,FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,4,2.8,0.1462,,,
3781,Hunterdon,NJ,34019,FALSE,FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,4,2.8,0.1462,,,
3813,Hunterdon,NJ,34019,FALSE,FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,4,2.8,0.1462,,,
3820,Mercer,NJ,34021,FALSE,FALSE,79475,79475,1636.243804,0.0025,0.511,0.185,3,3.2,0.187,,,
3830,Mercer,NJ,34021,FALSE,FALSE,79475,79475,1636.243804,0.0025,0.511,0.185,3,3.2,0.187,,,
6480,Mercer,NJ,34021,FALSE,FALSE,79475,79475,1636.243804,0.0025,0.511,0.185,3,3.2,0.187,,,
328,Middlesex,NJ,34023,FALSE,FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,4,3.1,0.2027,,,
3764,Middlesex,NJ,34023,FALSE,FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,4,3.1,0.2027,,,
3785,Middlesex,NJ,34023,FALSE,FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,4,3.1,0.2027,,,
3808,Middlesex,NJ,34023,FALSE,FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,4,3.1,0.2027,,,
325,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3756,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3758,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3767,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3773,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3777,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3797,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3800,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3806,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3809,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3812,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3818,Monmouth,NJ,34025,FALSE,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649,,,
3793,Morris,NJ,34027,FALSE,FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,4,2.8,0.1722,,,
3794,Morris,NJ,34027,FALSE,FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,4,2.8,0.1722,,,
3814,Morris,NJ,34027,FALSE,FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,4,2.8,0.1722,,,
3821,Morris,NJ,34027,FALSE,FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,4,2.8,0.1722,,,
3755,Ocean,NJ,34029,FALSE,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618,,,
3792,Ocean,NJ,34029,FALSE,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618,,,
3801,Ocean,NJ,34029,FALSE,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618,,,
3803,Ocean,NJ,34029,FALSE,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618,,,
3811,Ocean,NJ,34029,FALSE,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618,,,
3761,Somerset,NJ,34035,FALSE,FALSE,112722,112722,1089.860278,0.0167,0.511,0.152,2,3,0.1738,,,
3768,Somerset,NJ,34035,FALSE,FALSE,112722,112722,1089.860278,0.0167,0.511,0.152,2,3,0.1738,,,
3799,Sussex,NJ,34037,FALSE,FALSE,100281,100281,270.6824864,-0.0625,0.503,0.092,2,3.4,0.1698,,,
3810,Sussex,NJ,34037,FALSE,FALSE,100281,100281,270.6824864,-0.0625,0.503,0.092,2,3.4,0.1698,,,
332,Union,NJ,34039,FALSE,FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,4,3.7,0.1973,,,
3778,Union,NJ,34039,FALSE,FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,4,3.7,0.1973,,,
3832,Union,NJ,34039,FALSE,FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,4,3.7,0.1973,,,
3835,Union,NJ,34039,FALSE,FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,4,3.7,0.1973,,,
3760,Warren,NJ,34041,FALSE,FALSE,83998,83998,294.93329,-0.0325,0.51,0.102,3,3.3,0.1697,,,
3784,Warren,NJ,34041,FALSE,FALSE,83998,83998,294.93329,-0.0325,0.51,0.102,3,3.3,0.1697,,,
6479,Warren,NJ,34041,FALSE,FALSE,83998,83998,294.93329,-0.0325,0.51,0.102,3,3.3,0.1697,,,
333,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
334,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
336,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
338,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3822,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3824,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3825,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3840,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3841,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3843,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3847,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3853,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3854,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3855,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3856,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3858,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3859,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3860,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3861,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3863,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3865,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3868,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3869,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3870,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3874,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3877,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
6481,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
6482,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
6485,Bernalillo,NM,35001,FALSE,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193,,,
3828,Cibola,NM,35006,FALSE,FALSE,40436,40436,5.876223708,-0.0202,0.488,0.385,1,6.3,0.2105,,,
3839,Colfax,NM,35007,FALSE,FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,3,4.7,0.1581,,,
3844,Colfax,NM,35007,FALSE,FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,3,4.7,0.1581,,,
3849,Colfax,NM,35007,FALSE,FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,3,4.7,0.1581,,,
3846,Doña Ana,NM,35013,FALSE,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913,,,
3852,Doña Ana,NM,35013,FALSE,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913,,,
3857,Doña Ana,NM,35013,FALSE,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913,,,
3867,Doña Ana,NM,35013,FALSE,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913,,,
3875,Doña Ana,NM,35013,FALSE,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913,,,
335,Eddy,NM,35015,FALSE,FALSE,63671,63671,13.99996073,0.0792,0.494,0.505,3,3.1,0.2131,,,
3866,Eddy,NM,35015,FALSE,FALSE,63671,63671,13.99996073,0.0792,0.494,0.505,3,3.1,0.2131,,,
3892,Eddy,NM,35015,FALSE,FALSE,63671,63671,13.99996073,0.0792,0.494,0.505,3,3.1,0.2131,,,
3864,Grant,NM,35017,FALSE,FALSE,43175,43175,6.814880257,-0.0932,0.508,0.504,1,4.8,0.1462,,,
3842,Harding,NM,35021,FALSE,FALSE,38162,38162,0.294056483,-0.112,0.49,0.469,1,5.1,0.136,,,
3848,Lea,NM,35025,FALSE,FALSE,63012,63012,16.18562984,0.0893,0.486,0.601,1,3.9,0.217,,,
2685,Los Alamos,NM,35028,FALSE,FALSE,122001,122001,177.4254124,0.0733,0.489,0.185,2,3.2,0.1964,,,
3838,Los Alamos,NM,35028,FALSE,FALSE,122001,122001,177.4254124,0.0733,0.489,0.185,2,3.2,0.1964,,,
3871,Roosevelt,NM,35041,FALSE,FALSE,44928,44928,7.558946503,-0.0728,0.503,0.432,1,4.5,0.1868,,,
337,Sandoval,NM,35043,FALSE,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899,,,
3826,Sandoval,NM,35043,FALSE,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899,,,
3845,Sandoval,NM,35043,FALSE,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899,,,
3862,Sandoval,NM,35043,FALSE,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899,,,
3880,Sandoval,NM,35043,FALSE,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899,,,
6484,Sandoval,NM,35043,FALSE,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899,,,
3836,San Juan,NM,35045,FALSE,FALSE,46201,46201,22.48439934,-0.0491,0.505,0.206,2,5.7,0.2033,,,
3878,San Juan,NM,35045,FALSE,FALSE,46201,46201,22.48439934,-0.0491,0.505,0.206,2,5.7,0.2033,,,
620,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
3823,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
3827,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
3837,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
3851,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
3872,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
3873,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
6483,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
6486,Santa Fe,NM,35049,FALSE,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687,,,
3879,Sierra,NM,35051,FALSE,FALSE,33661,33661,2.582223886,-0.1109,0.498,0.31,1,6.8,0.1274,,,
3850,Taos,NM,35055,FALSE,FALSE,43032,43032,14.85309404,-0.0065,0.511,0.565,3,6,0.156,,,
3876,Taos,NM,35055,FALSE,FALSE,43032,43032,14.85309404,-0.0065,0.511,0.565,3,6,0.156,,,
6468,Taos,NM,35055,FALSE,FALSE,43032,43032,14.85309404,-0.0065,0.511,0.565,3,6,0.156,,,
3945,Albany,NY,36001,FALSE,FALSE,69408,69408,584.3604869,0.0043,0.516,0.063,6,3.6,0.1957,,,
3999,Albany,NY,36001,FALSE,FALSE,69408,69408,584.3604869,0.0043,0.516,0.063,6,3.6,0.1957,,,
4013,Albany,NY,36001,FALSE,FALSE,69408,69408,584.3604869,0.0043,0.516,0.063,6,3.6,0.1957,,,
